ID,ID2,Item title,Final URL,Image URL,Item subtitle,Item description,Item category,Price,Sale price,Contextual keywords,Item address
1109,YPE368184AQ,Aquamarine Solitaire necklace Set With Earrings  925 Silver,https://www.ornatejewels.com/aquamarine-solitaire-necklace-set-with-earrings-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/shoots/YPE368184SB-400x400.png,Buy  Aquamarine Solitaire Pendant  925 Silver  in India,Get Best Deals on Aquamarine Solitaire Pendant 925 Silver   Ornate Jewels. Buy Aquamarine Solitaire Pendant 925 Silver with Amazing Designs and Free Shipping Available Across India.Aquamarine Solitaire Pendant 925 Silver - Beautiful aqua color solitare pe,Necklaces,1849 INR,1201.85 INR,,
1420,YNE45500455CZ,Cluster Halo American Diamond Necklace Set With Earrings,https://www.ornatejewels.com/cluster-halo-american-diamond-necklace-set-with-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YN0E45500455CZ/SIDE-400x400.jpg,Buy 925 Silver Halo American Diamond Pendant Set at Ornate Jewels,Shop American diamond halo necklaces with low price from online jewelry shopping store in India. This pendant design includes solitaire with small cubic zirconia around it. Find various collection of American diamond pendants here.,Necklaces,2798 INR,2099 INR,,
1110,YPE368184BS,Created Blue Sapphire Solitaire Pendant With Earring 925 Silver,https://www.ornatejewels.com/created-blue-sapphire-solitaire-pendant-with-earring-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/shoots/YPE368184BS-400x400.png,Buy Created Blue Sapphire Solitaire Pendant With Earring in 925 Silver,Shop online created blue sapphire solitaire pendant with earrings in 925 Silver at affordable price with free delivery across all over India at Ornate jewels. Find more combinations of blue sapphire solitaire here.,Necklaces,1949 INR,1266.85 INR,,
1137,MPE12061082F,Created Sapphire 925 Silver Diva Necklace With Earring,https://www.ornatejewels.com/created-sapphire-925-silver-diva-necklace-with-earring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/MPE12061082F-400x400.png,Buy Created Sapphire 925 Silver Diva Necklace Online in India,Shop sterling pear shaped blue pendant necklace set with earrings and with 18" pure silver chain online in India with low price. Find various designs of blue sapphire jewelry in silver necklace and earrings collection of Ornate Jewels.,Necklaces,7599 INR,4939.35 INR,,
1292,ME02803A,Diva  Earring American Diamond,https://www.ornatejewels.com/dainty-dangle-earring-american-diamond.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/ME02803A%20/still-400x400.jpg,Silver Small Dangler Earrings in American Diamond Online in India,Purchase 925 silver American diamond small danglers with low price from Ornate Jewels. Stud dangle earrings are the best birthday gift or valentine gift for her. ✅ Lifetime Guarantee ✅ Anti Tarnish ✅ 100% Skin Friendly,Solitaire Stories,999 INR,749.25 INR,,
1112,YPE368184EM,Emerald Solitaire Pendant with Earring 925 Silver,https://www.ornatejewels.com/emerald-solitaire-pendant-with-earring-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/shoots/YPE368184EM-400x400.png,Buy Emerald Solitaire Pendant Necklace With Earrings 925 Silver in India,Shop online 925 sterling silver emerald solitaire pendant necklace set with earrings in India with low cost. Get free shipping and lifetime guarantee. Emerald studs are very popular as everyday wear.,Necklaces,2099 INR,1364.35 INR,,
1200,OJR0076FBS,Eternally Forever Sapphire Solitaire Ring,https://www.ornatejewels.com/eternally-forever-sapphire-solitaire-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0076FBS/front-400x400.jpg,Shop 3 Carat Created Two Blue Sapphire Solitaire Ring in 925 Sterling Silver,Sterling 3 carat created blue sapphire ring includes two solitaires and AAA grade cubic zirconia. Buy this at low price from manufacturer with lifetime guarantee and free shipping. ✅ 100% Skin Friendly ✅ Anti tarnish,Rings,1099 INR,824.25 INR,,
1127,SNE2470RG,Garnet Pendant Set With Earring in 925 Silver,https://www.ornatejewels.com/garnet-pendant-set-with-earring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/SNE2470RG-400x400.jpg,Buy Hues Simulated Garnet Pendant in 925 Silver Online in India,Get Best Deals on Hues Simulated Garnet Pendant in 925 Silver at Ornate Jewels. Buy Hues Simulated Garnet Pendant in 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Hues Simulated Garnet Pendant in 925 Silver - Opulence in,COLLECTIONS,4499 INR,2924.35 INR,,
1424,OJPE13320CZ,Halo American Diamond Pendant With Earrings  925 Silver Chain,https://www.ornatejewels.com/halo-american-diamond-pendant-with-earrings--925-silver-chain.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJPE13320CZ/side-400x400.jpg,Buy Sterling American Diamond Halo Pendant Necklace Set With Chain,Shop infinity style American diamond pendant necklace set with low price online in India at Ornate Jewels. Because of AAA grade cubic zirconia ring used in this ring  it looks very shiny. Get more designs of Infinity pendants here.,Necklaces,2698 INR,2024 INR,,
1314,YPE57600576CZ,Heart Love American Diamond Necklace With Earrings 925 Silver Chain,https://www.ornatejewels.com/heart-love-american-diamond-necklace-with-earrings-925-silver-chain.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YPE57600576CZ/SIDE-400x400.jpg,Buy 925 Silver American Diamond Pendant Necklace Set in heart Shape,Shop sterling heart shaped american diamond pendant necklace set with 18" pure silver chain online in India with low price. Get various designs of american diamond pendant necklace sets with low price at Ornate Jewels.,Solitaire Stories,2498 INR,1874 INR,,
1177,OJR0243CZ,Helena American Diamond Solitaire Halo Band Ring,https://www.ornatejewels.com/helena-american-diamond-solitaire-band-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0243CZ/front-400x400.jpg,Buy 925 Silver American Diamond Solitaire Band Ring with Low Price,Get American diamond solitaire 925 sterling silver halo band ring at low cost with free shipping across all over India. This solitaire CZ ring will increase your fashion style. ✅ Lifetime Guarantee ✅ 100% Pure Silver ✅ Anti tarnish,Rings,1549 INR,1161.75 INR,,
1126,SNE2470GR,Hues Simulated Emerald Pendant With Earring in 925 Silver,https://www.ornatejewels.com/hues-simulated-emerald-pendant-with-earring-in-925-silver,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/SNE2470GR-400x400.jpg,Buy Hues Simulated Emerald Pendant in 925 Silver Online in India,Get Best Deals on Hues Simulated Emerald Pendant in 925 Silver at Ornate Jewels. Buy Hues Simulated Emerald Pendant in 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Hues Simulated Emerald Pendant in 925 Silver - Opulence,Necklaces,4599 INR,2989.35 INR,,
940,SR04677A,I Love Mom Ruby Ring In 925 Silver,https://www.ornatejewels.com/i-love-mom-ruby-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/i-love-mom-ruby-ring-in-925-silver-940-400x400.jpg,Buy I Love Mom Ruby Ring In 925 Silver Online in India,Shop 925 sterling silver ruby love ring from Ornate Jewels with lifetime guarantee and free shipping in India. Buy this ruby and cz love ring for a Mom from a manufacturer at very low price.,Rings,1199 INR,779.35 INR,,
1142,BRHSE02324D,Miffy Kids Bracelet Set With earring In 925 Silver,https://www.ornatejewels.com/miffy-kids-bracelet-set-with-earring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/BRHSE02324D-400x400.jpg,Miffy Kids Bracelet,Get Best Deals on Miffy Kids Bracelet  at Ornate Jewels. Buy Miffy Kids Bracelet  Online with Amazing Designs and Free Shipping Available Across India.Miffy Kids Bracelet - Hypoallergenic and safe to wear.,Bracelets,2699 INR,1754.35 INR,,
1175,R6852CZ,Ornate American Diamond 925 Silver Band Ring,https://www.ornatejewels.com/ornate-american-diamond-925-silver-band-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/R6852/front-400x400.jpg,Buy American Diamond 925 Sterling Silver Band Ring at Low Cost,Shop best American diamond or cubic zirconia band ring made in 925 sterling silver at Ornate Jewels with free lifetime guarantee online in India. Buy this as a promise ring   engagement ring  wedding ring or couple ring. ✅ Lifetime Guarantee ✅ 100% Skin Friendly,Rings,1549 INR,1161.75 INR,,
1161,OJNE0031238,Ornatejewels 7-8mm Near Round Freshwater Pearl 18 inches Necklace Set With Earring,https://www.ornatejewels.com/ornatejewels-7-8mm-near-round-freshwater-pearl-18-inches-necklace-set-with-earring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJNE0031238-400x400.png,Buy 7-8mm Near Round Freshwater Pearl Sterling Silver 18 inches Necklace and Earrings,Shop 7-8mm freshwater round pearl 18 inches necklace with earrings crafted in 925 sterling silver online in India at Ornate Jewels. Free shipping and lifetime guarantee. ✅ Lifetime Guarantee ✅ 100% Skin Friendly ✅ Anti tarnish,Necklaces,2299 INR,1494.35 INR,,
1166,OJNE0033238,Ornatejewels 7-8mm Potato Freshwater Real Genuine Pearl Sterling Silver 18 inches Necklace Set With Earring,https://www.ornatejewels.com/ornatejewels-7-8mm-potato-freshwater-real-genuine-pearl-sterling-silver-18-inches-necklace-set-with-earring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJNE0033238-400x400.png,Buy Ornatejewels 7-8mm Potato Freshwater Pearl Sterling Silver 18 inches Necklace Online in India,Get Best Deals on Ornatejewels 7-8mm Potato Freshwater Pearl Sterling Silver 18 inches Necklace at Ornate Jewels. Buy Ornatejewels 7-8mm Potato Freshwater Pearl Sterling Silver 18 inches Necklace Online with Amazing Designs and Free Shipping Available Acr,Necklaces,1199 INR,779.35 INR,,
1419,YPE53100531BS,Pear Shape Blue Sapphire Teardrop Necklace and Earrings Set In 925 Silver,https://www.ornatejewels.com/pear-shape-blue-sapphire-teardrop-necklace-and-earrings-set-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YP0E53100531BS/SIDE-400x400.jpg,Buy 925 Silver Created Blue Sapphire Pendant Necklace Set in Pear Shape,Shop sterling pear shaped blue sapphire pendant necklace set with 18" pure silver chain online in India with low price. Find various designs of blue sapphire pendant necklace sets in silver necklace collection with low price at Ornate Jewels.,Necklaces,2698 INR,2024 INR,,
1418,YPE53100531EM,Pear Shape Emerald Teardrop Necklace and Earrings Set In 925 Silver,https://www.ornatejewels.com/pear-shape-emerald-teardrop-necklace-and-earrings-set-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YP0E53100531EM/SIDE-400x400.jpg,Buy 925 Silver Created Emerald Pendant Necklace Set in Pear Shape,Shop sterling pear shaped emerald pendant necklace set with 18" pure silver chain online in India with low price. Find various designs of emerald pendant necklace sets in silver necklace collection with low price at Ornate Jewels.,Necklaces,2898 INR,2174 INR,,
1416,YPE53100531RB,Pear Shape Ruby Teardrop Necklace and Earrings Set In 925 Silver,https://www.ornatejewels.com/pear-shape-ruby-teardrop-necklace-and-earrings-set-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YP0E53100531RB/SIDE-400x400.jpg,Buy 925 Silver Created Ruby Pendant Necklace Set in Pear Shape,Shop sterling pear shaped red ruby pendant necklace set with 18" pure silver chain online in India with low price. Find various designs of red ruby pendant necklace sets in silver necklace collection with low price at Ornate Jewels.,Necklaces,2798 INR,2099 INR,,
1136,SPHE01914AB,Pearl Drop Enamelwork 925 Silver Necklace earring set,https://www.ornatejewels.com/pearl-drop-enamelwork-925-silver-necklace-earring-set.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/SPHE01914AB-400x400.png,Buy 925 Silver Pearl Drop Enamel Necklace Online in India,Get Best Deals on Pearl Drop Enamel 925 Silver Necklace at Ornate Jewels. Buy Pearl Drop Enamel 925 Silver Necklace Online with Amazing Designs and Free Shipping Available Across India.Pearl Drop Enamel 925 Silver Necklace - Express love with this three h,Necklaces,2199 INR,1429.35 INR,,
1114,YPE368184PD,Peridot Green Solitaire Necklace Set With Earrings,https://www.ornatejewels.com/peridot-green-solitaire-necklace-set-with-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/shoots/YPE368184PD-400x400.png,Buy  Peridot Green Solitaire Pendant 925 Silver  in India,Get Best Deals on Peridot Green Solitaire Pendant 925 Silver  Jewels. Buy Peridot Green Solitaire Pendant 925 Silver with Amazing Designs and Free Shipping Available Across India.Peridot Green Solitaire Pendant 925 Silver - Beautiful Peridot color solitar,Necklaces,1849 INR,1201.85 INR,,
1413,YPE53700537CZ,Princess Cut American Diamond Pendant With Earrings,https://www.ornatejewels.com/princess-cut-american-diamond-pendant-with-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YP0E53700537CZ/SIDE-400x400.jpg,Buy 925 Silver American Diamond Pendant Necklace Set in Sqaure Shape,Shop sterling sqaure shaped american diamond pendant necklace set and earrings with 18" pure silver chain online in India with low price. Find various designs of american diamond pendant necklace sets in silver necklace collection with low price at Ornate Jewels.,Necklaces,2698 INR,2024 INR,,
1414,YPE53700537EM,Princess Cut Emerald Pendant With Earrings In 925 Silver,https://www.ornatejewels.com/princess-cut-american-diamond-pendant-with-earrings-77496602.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YP0E53700537EM/SIDE-400x400.jpg,Buy 925 Silver Created Emerald Pendant Necklace Set in Sqaure Shape,Shop sterling sqaure shaped emerald pendant necklace set and earrings with 18" pure silver chain online in India with low price. Find various designs of emerald pendant necklace sets in silver necklace collection with low price at Ornate Jewels.,Necklaces,2598.57 INR,1949 INR,,
1415,YPE53700537RB,Princess Cut Ruby Pendant With Earrings In 925 Silver,https://www.ornatejewels.com/princess-cut-ruby-pendant-with-earrings-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/YP0E53700537RB/SIDE-400x400.jpg,Buy 925 Silver Created Ruby Pendant Necklace Set in Sqaure Shape,Shop sterling square shaped ruby pendant necklace set and earrings with 18" pure silver chain online in India with low price. Find various designs of ruby pendant necklace sets in silver necklace collection with low price at Ornate Jewels.,Necklaces,2798 INR,2099 INR,,
1336,OJR0159RB-WG,Princess Ruby Ring In 925 Silver,https://www.ornatejewels.com/princess-cut-ruby-ring-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0159RBWGNEWWW/front-400x400.jpg,Shop Created Ruby and American Diamond Princess Square Shaped Silver Ring,Buy best designed created ruby with American diamond square ring in 925 sterling silver at low cost directly from a manufacturer. This ring is a perfect choice as a party ring  engagement ring or wedding ring.,Rings,2349 INR,1761.75 INR,,
